dataset,split,scene,variant,mean_reflection_consistency,reflective_region_psnr,full_psnr,full_ssim,full_lpips,reflective_psnr,reflective_ssim,reflective_lpips,valid_pair_count,num_pairs,num_images,notes
shiny_blender_synthetic,test,car,rough_only,0.0896367944777011,27.827952575683597,31.557480535507203,0.967195815742016,0.0187261709244921,32.61608051300049,0.9751848185062408,0.0141695288335904,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,coffee,base,0.0069127775728702,29.41759090423584,34.61283143043518,0.9741970217227937,0.0460944677796214,37.00081950187683,0.9853902697563172,0.0134853238495998,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,coffee,rc,0.0092514680698513,28.612015342712404,34.87388124465942,0.9749140587449072,0.0458372793998569,36.74956224441528,0.9842551305890084,0.0143551868409849,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,coffee,wo_ref,0.0074028920382261,30.352484893798827,34.538765602111816,0.974239036142826,0.04688316706568,37.21630874633789,0.9850527361035348,0.0140531189343892,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,coffee,wo_conf,0.0063940855674445,30.762211036682128,34.82175147056579,0.97482027053833,0.0458341726940125,37.38252042770386,0.9856696113944052,0.0131575775751844,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,coffee,rough_only,0.007932955538854,30.968200302124025,34.57540648460388,0.9745379665493964,0.0461195198725909,36.68429746627808,0.9852867868542672,0.0137482392368838,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,helmet,base,0.2168389335274696,35.91402015686035,35.8392297744751,0.9850164332985878,0.014634082862176,36.46292031288147,0.9869083300232888,0.0113525103149004,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,helmet,rc,0.0359569136053323,35.57592620849609,35.91236875534057,0.9850048306584358,0.014668049220927,36.55509870529175,0.9869203695654868,0.0113222172972746,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,helmet,wo_ref,0.1689216241240501,35.8431396484375,35.72310401916504,0.9851257902383804,0.0146890003303997,36.36951149940491,0.9870846459269524,0.0112676450028084,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,helmet,wo_conf,0.0363847307860851,36.1205493927002,35.9322752571106,0.9853404074907304,0.0146492218622006,36.57219030380249,0.987289719581604,0.0112373662670142,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,helmet,rough_only,0.1554280206561088,36.006968307495114,35.84266832351685,0.9853764662146568,0.0144674034882336,36.49383394241333,0.9873621127009392,0.0111152664059773,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,teapot,base,0.0038960183504968,39.41321983337402,46.16682685852051,0.9975094693899156,0.0034660034548141,47.423567085266114,0.9985236877202988,0.0013740400169626,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,teapot,rc,0.0026982672978192,39.78558082580567,46.420437297821046,0.9976196816563606,0.003229380918492,47.71374229431152,0.9985905739665032,0.001337305807101,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,teapot,wo_ref,0.0042457673233002,39.846435928344725,46.38084032058716,0.9975651583075524,0.0032931741609354,47.63656396865845,0.998547584414482,0.0013358622857776,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,teapot,wo_conf,0.0038279443979263,39.253265380859375,46.29697006225586,0.9975512826442718,0.0033843434703885,47.63831825256348,0.998628890812397,0.0013113412530219,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,teapot,rough_only,0.0039735382888466,39.31751365661621,46.19289987564087,0.9975529009103776,0.0033447947711101,47.279160861969,0.9986021715402604,0.0011491330778517,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,toaster,base,0.1054574780166149,22.386799240112303,27.33903795242309,0.9499877572059632,0.0569001308642327,28.69510087013245,0.970665411055088,0.0377001940226182,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,toaster,rc,0.0572132058441638,22.110078430175783,27.163185234069825,0.9491659086942672,0.0584307136479765,28.54051815032959,0.9706967735290528,0.0377627966739237,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,toaster,wo_ref,0.1361053086817264,22.40520915985108,27.315858478546144,0.9500480517745018,0.0571282803080976,28.57568362236023,0.9706491005420684,0.0376972170826047,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,toaster,wo_conf,0.0671816974878311,21.731643295288087,26.95472375869751,0.9486081233620643,0.0590239151380956,28.13719407081604,0.969327735900879,0.0391170453559607,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,toaster,rough_only,0.1118257388472557,21.566389274597167,26.967208614349364,0.948246913254261,0.0592478354461491,28.116705493927,0.9689448875188827,0.0393702985532581,10.0,10.0,200.0,missing entries are NA and excluded from averages
